Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
tlmYOEI6,10/10/2024,08:30,WORLD - CLUB FRIENDLY,AIK (Swe),Vasteras SK (Swe),1.59,5.65,4.06,1.04,8.5,1.1,6.44
6seoizZ2,10/10/2024,09:00,WORLD - CLUB FRIENDLY,Grasshoppers (Sui),Xamax (Sui),2.27,3.7,2.5,1.43,2.42,1.45,2.66
OU7lfVQp,10/10/2024,09:00,WORLD - CLUB FRIENDLY,Stuttgart (Ger),Ulm (Ger),1.45,4.85,5.2,1.31,2.9,1.44,2.4
lQdD5EWb,10/10/2024,09:00,WORLD - CLUB FRIENDLY,Augsburg (Ger),Regensburg (Ger),1.75,3.8,3.95,1.53,2.18,1.53,2.2
dtwIf7AO,10/10/2024,09:00,WORLD - CLUB FRIENDLY,Karlsruher SC (Ger),Wehen (Ger),1.55,4.3,4.35,1.29,2.99,1.42,2.77
6X5MZbiK,10/10/2024,10:00,AFRICA - AFRICA CUP OF NATIONS,Namibia,Zimbabwe,2.75,2.62,2.95,2.8,1.38,2.18,1.6
ptYxpWkm,10/10/2024,10:00,WORLD - CLUB FRIENDLY,Sturm Graz (Am) (Aut),Floridsdorfer AC (Aut),2.27,3.65,2.5,1.36,2.62,1.38,2.94
K8LMNYyR,10/10/2024,10:00,AFRICA - CECAFA CHAMPIONSHIP U20,Rwanda U20,Kenya U20,4.18,3.5,1.85,2.09,1.71,1.92,1.84
MLZBpHLN,10/10/2024,10:00,WORLD - FRIENDLY INTERNATIONAL,Belarus U19,Azerbaijan U19,2.39,3.18,2.66,1.99,1.72,1.76,1.91
r9oePELh,10/10/2024,10:00,WORLD - FRIENDLY INTERNATIONAL,Italy U19,Wales U19,1.42,4.25,5.7,1.6,2.05,1.92,1.84
GlUKSwSE,10/10/2024,11:00,ASIA - WORLD CHAMPIONSHIP,Uzbekistan,Iran,3.3,2.9,2.4,2.4,1.53,2.0,1.75
Mm0kc1fK,10/10/2024,11:00,ASIA - WORLD CHAMPIONSHIP,Jordan,South Korea,4.2,3.4,1.9,2.05,1.75,1.91,1.91
Gv7hICal,10/10/2024,12:00,AFRICA - CECAFA CHAMPIONSHIP U20,Tanzania U20,Sudan U20,1.82,3.35,3.85,2.05,1.62,1.98,1.79
MTeAvFKU,10/10/2024,12:00,ALGERIA - U21 LEAGUE,Kabylie U21,Constantine U21,1.7,3.75,3.9,1.47,2.29,1.53,2.43
xULzJYYi,10/10/2024,12:00,EUROPE - ELITE LEAGUE U20,Czech Republic U20,Romania U20,1.78,3.45,4.15,1.98,1.75,1.82,1.78
Qqkg5nKb,10/10/2024,12:00,EUROPE - ELITE LEAGUE U20,Italy U20,England U20,2.47,3.4,2.57,1.95,1.75,1.75,1.87
YZsAvuL5,10/10/2024,12:00,EUROPE - EURO U21,Iceland U21,Lithuania U21,1.2,5.9,11.0,1.47,2.35,2.05,1.6
tYtMiuIs,10/10/2024,13:00,ASIA - WORLD CHAMPIONSHIP,Oman,Kuwait,1.6,4.0,5.75,2.1,1.7,2.1,1.67
lrxZ4zz8,10/10/2024,13:00,ASIA - WORLD CHAMPIONSHIP,Qatar,Kyrgyzstan,1.27,6.0,9.5,1.7,2.1,2.2,1.62
YotoT7gl,10/10/2024,13:00,TURKEY - TURKISH CUP,Erciyes 38,Orduspor 1967,2.35,3.3,2.55,1.73,2.08,1.56,2.36
E1BJxkVQ,10/10/2024,13:00,ASIA - WORLD CHAMPIONSHIP,Bahrain,Indonesia,2.45,3.1,3.1,2.25,1.62,1.95,1.8
CtJeZDJ6,10/10/2024,13:00,EUROPE - EURO U21,Sweden U21,Georgia U21,1.57,4.05,4.9,1.65,1.98,1.75,1.87
v5OEcpN5,10/10/2024,13:00,AFRICA - AFRICA CUP OF NATIONS,D.R. Congo,Tanzania,1.47,3.7,8.0,2.27,1.6,2.42,1.5
GldYNnzI,10/10/2024,13:00,AFRICA - AFRICA CUP OF NATIONS,Ghana,Sudan,1.32,4.1,12.0,2.32,1.53,3.05,1.33
Ie9FXsog,10/10/2024,13:00,AFRICA - AFRICA CUP OF NATIONS,Cape Verde,Botswana,1.47,3.65,8.25,2.42,1.5,2.72,1.4
f7VZairJ,10/10/2024,13:00,EUROPE - ELITE LEAGUE U20,Turkey U20,Portugal U20,2.75,3.15,2.45,1.95,1.75,1.7,1.93
KfxxbLaJ,10/10/2024,13:00,WORLD - CLUB FRIENDLY,Verl (Ger),B. Monchengladbach (Ger),8.0,5.8,1.26,1.29,3.0,1.6,2.07
r5m91UgQ,10/10/2024,13:00,EUROPE - UEFA NATIONS LEAGUE,Moldova,Andorra,1.36,4.1,11.0,2.38,1.53,3.0,1.34
0jBuk9Nn,10/10/2024,13:00,EUROPE - UEFA NATIONS LEAGUE,Latvia,North Macedonia,5.0,3.25,1.8,2.35,1.57,2.2,1.62
8MogAVBm,10/10/2024,13:00,ASIA - WORLD CHAMPIONSHIP,United Arab Emirates,North Korea,1.57,4.0,6.0,2.15,1.67,2.2,1.62
IqP8ljOH,10/10/2024,13:00,EUROPE - EURO U21,Estonia U21,Israel U21,5.5,4.05,1.52,1.65,2.0,1.75,1.87
hp0UiVB7,10/10/2024,14:00,SWEDEN - SVENSKA CUPEN,Jarfalla,Djurgarden,26.0,13.0,1.02,1.02,7.4,3.28,1.32
Gdt7cWdS,10/10/2024,14:00,WORLD - CLUB FRIENDLY,Groningen (Ned),Viking (Nor),2.18,3.8,2.7,1.5,2.25,1.47,2.32
t8yh4clC,10/10/2024,14:00,WORLD - CLUB FRIENDLY,Mieszko (Pol),Warta Poznan (Pol),10.5,6.2,1.17,1.25,3.16,1.74,2.04
0jTIGlxJ,10/10/2024,14:30,WORLD - FRIENDLY INTERNATIONAL,Liechtenstein,Hong Kong,2.55,3.1,2.52,1.98,1.65,1.8,1.96
YiBKfLop,10/10/2024,15:00,EUROPE - EURO U21,Hungary U21,Malta U21,1.09,7.0,30.0,1.47,2.32,2.92,1.3
Q1WWfiCa,10/10/2024,15:00,BRAZIL - BRASILEIRO U23,CRB U23,Botafogo RJ U23,2.45,3.45,2.42,1.75,1.9,1.62,2.24
IZHAvB0E,10/10/2024,15:00,ASIA - WORLD CHAMPIONSHIP,Saudi Arabia,Japan,5.5,4.0,1.6,2.08,1.73,2.1,1.67
fs83Zc2D,10/10/2024,15:00,ASIA - WORLD CHAMPIONSHIP,Iraq,Palestine,1.48,4.1,7.0,1.98,1.88,2.0,1.75
tvMMCMle,10/10/2024,15:00,WORLD - FRIENDLY INTERNATIONAL,Netherlands U21,Mexico U21,1.78,3.8,4.17,1.77,2.01,1.7,2.1
QiBrmd2d,10/10/2024,15:30,WORLD - CLUB FRIENDLY,Leganes (Esp),Valladolid (Esp),2.5,3.28,2.88,2.18,1.68,1.87,1.89
WrPha1wT,10/10/2024,15:30,EUROPE - EURO U21,Spain U21,Kazakhstan U21,1.05,9.75,32.0,1.24,3.25,2.9,1.31
fyV12Jc3,10/10/2024,15:45,EUROPE - UEFA NATIONS LEAGUE,Finland,Ireland,2.88,3.0,2.63,2.7,1.44,2.2,1.62
0hO4RolT,10/10/2024,15:45,EUROPE - UEFA NATIONS LEAGUE,Israel,France,12.0,7.0,1.2,1.48,2.6,2.1,1.67
Mitxz8xp,10/10/2024,15:45,EUROPE - UEFA NATIONS LEAGUE,Gibraltar,San Marino,1.57,3.5,6.5,2.75,1.4,2.75,1.4
zVYQFlkH,10/10/2024,15:45,EUROPE - UEFA NATIONS LEAGUE,Italy,Belgium,1.9,3.4,4.2,2.07,1.83,1.73,2.0
z9Ldigk2,10/10/2024,15:45,EUROPE - UEFA NATIONS LEAGUE,Austria,Kazakhstan,1.14,7.5,15.0,1.5,2.5,2.38,1.53
6Fl7txyp,10/10/2024,15:45,EUROPE - UEFA NATIONS LEAGUE,England,Greece,1.29,5.25,10.0,1.9,2.0,2.5,1.5
OU1iDzCL,10/10/2024,15:45,EUROPE - UEFA NATIONS LEAGUE,Norway,Slovenia,1.6,3.75,5.5,1.92,1.98,1.83,1.83
zZ8EzA8g,10/10/2024,15:45,EUROPE - UEFA NATIONS LEAGUE,Faroe Islands,Armenia,3.5,3.3,2.1,2.15,1.67,2.0,1.73
txo02E7s,10/10/2024,16:00,AFRICA - AFRICA CUP OF NATIONS,Algeria,Togo,1.23,5.2,13.0,1.8,1.93,2.57,1.44
p4nYhVtC,10/10/2024,16:00,BRAZIL - BRASILEIRO U23,Fortaleza U23,Vitoria U23,2.3,3.4,2.62,1.8,1.83,1.67,2.15
I7ZFdJf2,10/10/2024,16:00,AFRICA - AFRICA CUP OF NATIONS,Burkina Faso,Burundi,1.45,3.75,7.8,2.0,1.75,2.12,1.65
44BMbFfT,10/10/2024,16:30,NORTH & CENTRAL AMERICA - CONCACAF NATIONS LEAGUE,French Guiana,Honduras,6.5,4.33,1.36,1.8,1.91,2.2,1.62
EZUZsoWA,10/10/2024,17:00,NORTH & CENTRAL AMERICA - CONCACAF NATIONS LEAGUE,Bonaire,Montserrat,2.5,3.4,2.4,1.85,1.95,1.67,2.1
dv8E0yQG,10/10/2024,17:00,NORTH & CENTRAL AMERICA - CONCACAF NATIONS LEAGUE,Cuba,Trinidad & Tobago,2.88,3.2,2.2,2.1,1.7,1.83,1.83
b74vgrcc,10/10/2024,17:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Bolivia,Colombia,2.7,3.25,2.63,2.25,1.62,1.95,1.8
CEv3pLd4,10/10/2024,17:30,SOUTH AMERICA - COPA LIBERTADORES WOMEN,Independiente del Valle W (Ecu),Penarol W (Uru),1.5,3.65,5.8,2.07,1.6,2.25,1.57
0f974uq3,10/10/2024,17:30,SOUTH AMERICA - COPA LIBERTADORES WOMEN,Santa Fe W (Col),Ferroviaria W (Bra),3.0,3.7,1.98,1.53,2.18,1.45,2.55
p40zfOsi,10/10/2024,18:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Venezuela,Argentina,6.5,4.33,1.48,2.1,1.7,2.25,1.57
KMhmiMR9,10/10/2024,18:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Ecuador,Paraguay,1.6,3.5,7.0,2.7,1.44,2.63,1.44
drGjBCdt,10/10/2024,18:00,BRAZIL - BRASILEIRO U23,Bragantino U23,Vila Nova FC U23,2.27,3.4,2.67,1.8,1.83,1.67,2.15
8tljFdcL,10/10/2024,20:00,SOUTH AMERICA - COPA LIBERTADORES WOMEN,Guarani W (Par),Alianza Lima W (Per),5.11,3.75,1.57,1.85,1.85,1.91,1.8
0GprHIS8,10/10/2024,20:00,SOUTH AMERICA - COPA LIBERTADORES WOMEN,S. Morning W (Chi),Dep. Cali W (Col),4.1,3.65,1.7,1.65,1.98,1.6,2.2
4Kyrwy4t,10/10/2024,20:00,URUGUAY - COPA URUGUAY,Deportivo Colonia,Juventud,2.87,3.2,2.25,1.93,1.7,1.78,1.99
65BJiW3D,10/10/2024,20:30,COLOMBIA - PRIMERA A,Ind. Medellin,Alianza,1.62,3.9,5.5,2.15,1.67,2.2,1.62
tWgqh2C3,10/10/2024,21:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Chile,Brazil,6.5,4.0,1.53,2.1,1.7,2.2,1.62
CYKIaapm,10/10/2024,21:00,CANADA - CANADIAN PREMIER LEAGUE,York Utd,Pacific FC,2.4,3.15,2.95,2.12,1.7,1.83,1.87
hCptA7hl,10/10/2024,22:00,MEXICO - LIGA DE EXPANSION MX,Correcaminos,Atl. Morelia,3.1,3.45,2.1,1.65,2.0,1.55,2.15
hKtRq71b,10/10/2024,22:00,NORTH & CENTRAL AMERICA - CONCACAF NATIONS LEAGUE,Saint Vincent and the Grenadines,El Salvador,7.5,4.75,1.36,1.67,2.15,1.91,1.8
8UHmSCuQ,10/10/2024,22:30,COLOMBIA - PRIMERA A,Santa Fe,Chico,1.53,3.9,6.5,2.25,1.62,2.38,1.53
jVWaehP4,10/10/2024,23:00,COSTA RICA - COPA COSTA RICA,Puntarenas FC,Guadalupe,1.73,3.58,4.46,1.95,1.77,1.85,1.91
Uos8Vose,10/10/2024,23:00,AUSTRALIA & OCEANIA - WORLD CHAMPIONSHIP,New Zealand,Tahiti,1.04,15.0,41.0,1.2,4.33,3.25,1.33
zPJ52ce4,10/10/2024,23:00,NORTH & CENTRAL AMERICA - CONCACAF NATIONS LEAGUE,Nicaragua,Jamaica,3.9,3.3,1.85,2.15,1.67,2.0,1.73
